"32","400 KV","BINAGURI-BONGAIGAON","D/C","0","1154","0.0","8.3","-8"
"33","","ALIPURDUAR-BONGAIGAON","D/C","0","915","0.0","9.6","-10"
"34","220 KV","ALIPURDUAR-SALAKATI","D/C","0","0","0.0","2.7","-3"
"ER-NER","","","","","","0.0","20.5","-20.5"
"Import/Export of NER (With NR)","","","","","","","",""
"BISWANATH CHARIALI-AGRA-35HVDC0702","","","","","","0.0","8.4","-8.4"
"NER-NR","","","","","","0.0","8.4","-8.4"
"Import/Export of WR (With NR)","","","","","","","",""
"36","HVDC","CHAMPA-KURUKSHETRA","D/C","0","1500","0.0","33.1","-33.1"
"37","","V'CHAL B/B","D/C","500","0","7.3","0.0","7.3"
"38","","APL -MHG","D/C","0","2317","0.0","51.4","-51.4"
"39","765 KV","GWALIOR-AGRA","D/C","0","2752","0.0","55.0","-55.0"
"40","","PHAGI-GWALIOR","D/C","0","1304","0.0","26.1","-26.1"
"41","400 KV","ZERDA-KANKROLI","S/C","73","209","0.0","1.3","-1.3"
"42","","ZERDA -BHINMAL","S/C","49","274","0.0","2.6","-2.6"
"43","","V'CHAL -RIHAND","S/C","0","0","0.0","0.0","0.0"
"44","","RAPP-SHUJALPUR","D/C","0","477","0","4","-4"
"45","220 KV","BADOD-KOTA","S/C","27","43","0.2","0.3","-0.1"
"46","","BADOD-MORAK","S/C","0","76","0.0","0.8","-0.8"
"47","","MEHGAON-AURAIYA","S/C","39","0","0.6","0.0","0.6"
"48","","MALANPUR-AURAIYA","S/C","7","20","0.0","0.2","-0.2"
"49","132KV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","8.1","174.6","-166.6"
"Import/Export of WR (With SR)","","","","","","","",""
"50","HVDC LINK","BHADRAWATI B/B","-","0","1000","0.0","9.7","-9.7"
"51","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"52","765 KV","SOLAPUR-RAICHUR","D/C","0","1066","0.0","13.0","-13.0"
"53","","WARDHA-NIZAMABAD","D/C","0","1043","0.0","17.5","-17.5"
"54","400 KV","KOLHAPUR-KUDGI","D/C","663","0","7.9","0.0","7.9"
"55","220 KV","KOLHAPUR-CHIKODI","D/C","0","0","0.0","0.0","0.0"
"56","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"57","","XELDEM-AMBEWADI","S/C","73","0","1.5","0.0","1.5"
"WR-SR","","","","","","9.5","40.2","-30.7"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"58","","BHUTAN","36.6","","","","",""
"59","","NEPAL","-5.2","","","","",""
"60","","BANGLADESH","-14.5","","","","",""
