"42","400KV","RAPP-SHUJALPUR","D/C","0","372","0","6","-6"
"43","220 KV","BADOD-KOTA","S/C","13","39","0.0","0.3","-0.3"
"44","","BADOD-MORAK","S/C","0","81","0.0","1.1","-1.1"
"45","","MEHGAON-AURAIYA","S/C","20","4","0.3","0.0","0.3"
"46","","MALANPUR-AURAIYA","S/C","0","20","0.0","0.1","-0.1"
"47","132KV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","4.9","156.3","-151.4"
"Import/Export of WR (With SR)","","","","","","","",""
"48","HVDC LINK","BHADRAWATI B/B","-","0","900","0.0","18.7","-18.7"
"49","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"50","765 KV","SOLAPUR-RAICHUR","D/C","0","2007","0.0","25.3","-25.3"
"51","400 KV","KOLHAPUR-KUDGI","D/C","0","238","0.5","1.1","-0.6"
"52","220 KV","KOLHAPUR-CHIKODI","D/C","0","277","0.0","5.8","-5.8"
"53","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"54","","XELDEM-AMBEWADI","S/C","94","0","1.8","0.0","1.8"
"WR-SR","","","","","","2.3","50.8","-48.5"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"54","","BHUTAN","Energy Exchange (In MU)","","","","",""
"55","","NEPAL","-6.1","","","","",""
"56","","BANGLADESH","-7.0","","","","",""
