"WR-NR","","","","","","10.8","142.4","-131.7"
"Import/Export of WR (With SR)","","","","","","","",""
"48","HVDC LINK","BHADRAWATI B/B","-","0","1000","0.0","21.6","-21.6"
"49","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"50","765 KV","SOLAPUR-RAICHUR","D/C","0","1435","0.0","21.9","-21.9"
"51","400 KV","KOLHAPUR-KUDGI","D/C","0","212","0.6","0.7","-0.1"
"52","220 KV","KOLHAPUR-CHIKODI","D/C","0","272","0.0","5.7","-5.7"
"53","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"54","","XELDEM-AMBEWADI","S/C","84","0","1.6","0.0","1.6"
"WR-SR","","","","","","2.2","50.0","-47.7"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"54","","BHUTAN","Energy Exchange (In MU)","","","","",""
"55","","NEPAL","-7.1","","","","",""
"56","","BANGLADESH","-8.1","","","","",""
