"41","400 kV","ZERDA-KANKROLI","S/C","131","203","0.0","1.0","-1.0"
"42","","ZERDA -BHINMAL","S/C","47","187","0.0","1.3","-1.3"
"43","","V'CHAL -RIHAND","S/C","983","0","21.5","0.0","21.5"
"44","","RAPP-SHUJALPUR","D/C","0","404","0","3","-3"
"45","220 kV","BADOD-KOTA","S/C","9","55","0.2","0.4","-0.2"
"46","","BADOD-MORAK","S/C","0","97","0.0","1.0","-1.0"
"47","","MEHGAON-AURAIYA","S/C","19","35","0.0","0.2","-0.2"
"48","","MALANPUR-AURAIYA","S/C","0","54","0.0","0.8","-0.8"
"49","132kV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","35.0","241.0","-206.0"
"Import/Export of WR (With SR)","","","","","","","",""
"50","HVDC LINK","BHADRAWATI B/B","-","192","113","0.4","0.0","0.4"
"51","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"52","765 kV","SOLAPUR-RAICHUR","D/C","1423","729","10.5","0.0","10.5"
"53","","WARDHA-NIZAMABAD","D/C","3","1695","0.0","15.8","-15.8"
"54","400 kV","KOLHAPUR-KUDGI","D/C","813","0","11.8","0.0","11.8"
"55","220 kV","KOLHAPUR-CHIKODI","D/C","0","0","0.0","0.0","0.0"
"56","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"57","","XELDEM-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"WR-SR","","","","","","22.7","15.8","7.0"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"58","","BHUTAN","33.2","","","","",""
"59","","NEPAL","-7.6","","","","",""
"60","","BANGLADESH","-13.3","","","","",""
