"38","","PHAGI-GWALIOR","D/C","0","998","0.0","17.6","-17.6"
"39","","JABALPUR-ORAI","D/C","0","845","0.0","28.7","-28.7"
"40","","GWALIOR-ORAI","S/C","390","0","7.6","0.0","7.6"
"41","","SATNA-ORAI","S/C","0","1355","0.0","28.6","-28.6"
"42","","CHITTORGARH-BANASKANTHA","D/C","77","535","0.0","3.0","3.0"
"43","400 kV","ZERDA-KANKROLI","S/C","143","35","2.6","0.0","2.6"
"44","","ZERDA -BHINMAL","S/C","208","0","2.5","0.0","2.5"
"45","","V'CHAL -RIHAND","S/C","965","0","22.2","0.0","22.2"
"46","","RAPP-SHUJALPUR","D/C","40","256","0","1","-1"
"47","220 kV","BHANPURA-KOTA","S/C","18","38","0.1","0.1","-0.1"
"48","","BHANPURA-MORAK","S/C","0","137","0.0","1.9","-1.9"
"49","","MEHGAON-AURAIYA","S/C","54","0","1.1","0.0","1.1"
"50","","MALANPUR-AURAIYA","S/C","20","6","0.3","0.0","0.3"
"51","132kV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","46.4","204.5","-152.2"
"Import/Export of WR (With SR)","","","","","","","",""
"52","HVDC LINK","BHADRAWATI B/B","-","0","995","0.0","23.4","-23.4"
"53","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"54","765 kV","SOLAPUR-RAICHUR","D/C","0","1772","0.0","14.2","-14.2"
"55","","WARDHA-NIZAMABAD","D/C","0","1976","0.0","26.9","-26.9"
"56","400 kV","KOLHAPUR-KUDGI","D/C","709","677","14.5","0.0","14.5"
"57","220 kV","KOLHAPUR-CHIKODI","D/C","0","0","0.0","0.0","0.0"
"58","","PONDA-AMBEWADI","S/C","1","0","0.0","0.0","0.0"
"59","","XELDEM-AMBEWADI","S/C","0","55","1.2","0.0","1.2"
"WR-SR","","","","","","15.8","64.5","-48.8"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"60","","BHUTAN","10.0","","","","",""
"61","","NEPAL","-8.1","","","","",""
"62","","BANGLADESH","-26.2","","","","",""
